fips_code,name,service_area_net_generation_mwh,service_area_gross_generation_mwh,fuel_type,year
0231270,Halibut Cove,2658,,Other Gas,2012
0231270,Halibut Cove,397373,,Water at Hydroelectric Turbine,2012
0231270,Halibut Cove,100,,Distillate Fuel Oil,2013
0231270,Halibut Cove,0,,Jet Fuel,2013
0231270,Halibut Cove,170665,,Natural Gas,2013
0231270,Halibut Cove,430,,Waste Oil,2013
0231270,Halibut Cove,368254,,Water at Hydroelectric Turbine,2013
0231270,Halibut Cove,446,,Distillate Fuel Oil,2014
0231270,Halibut Cove,0,,Jet Fuel,2014
0231270,Halibut Cove,319564,,Natural Gas,2014
0231270,Halibut Cove,0,,Waste Oil,2014
0231270,Halibut Cove,432575,,Water at Hydroelectric Turbine,2014
0231270,Halibut Cove,228,,Distillate Fuel Oil,2015
0231270,Halibut Cove,0,,Jet Fuel,2015
0231270,Halibut Cove,329205,,Natural Gas,2015
0231270,Halibut Cove,471705,,Water at Hydroelectric Turbine,2015
0231270,Halibut Cove,87,,Distillate Fuel Oil,2016
0231270,Halibut Cove,0,,Jet Fuel,2016
0231270,Halibut Cove,330845,,Natural Gas,2016
0231270,Halibut Cove,430509,,Water at Hydroelectric Turbine,2016
0231270,Halibut Cove,14,,Distillate Fuel Oil,2017
0231270,Halibut Cove,0,,Jet Fuel,2017
0231270,Halibut Cove,336065,,Natural Gas,2017
0231270,Halibut Cove,387060,,Water at Hydroelectric Turbine,2017
0231270,Halibut Cove,85,,Distillate Fuel Oil,2018
0231270,Halibut Cove,0,,Jet Fuel,2018
0231270,Halibut Cove,285534,,Natural Gas,2018
0231270,Halibut Cove,404480,,Water at Hydroelectric Turbine,2018
0231270,Halibut Cove,63,,Distillate Fuel Oil,2019
0231270,Halibut Cove,0,,Jet Fuel,2019
0231270,Halibut Cove,301892,,Natural Gas,2019
0231270,Halibut Cove,413593,,Water at Hydroelectric Turbine,2019
0231270,Halibut Cove,4331,,Distillate Fuel Oil,2020
0231270,Halibut Cove,303440,,Natural Gas,2020
0231270,Halibut Cove,466636,,Water at Hydroelectric Turbine,2020
0231270,Halibut Cove,224,,Distillate Fuel Oil,2021
0231270,Halibut Cove,339238,,Natural Gas,2021
0231270,Halibut Cove,391019,,Water at Hydroelectric Turbine,2021
0231710,Happy Valley,491,,Distillate Fuel Oil,2001
0231710,Happy Valley,599922,,Natural Gas,2001
0231710,Happy Valley,345681,,Water at Hydroelectric Turbine,2001
0231710,Happy Valley,357,,Distillate Fuel Oil,2002
0231710,Happy Valley,778192,,Natural Gas,2002
0231710,Happy Valley,484899,,Water at Hydroelectric Turbine,2002
0231710,Happy Valley,243,,Distillate Fuel Oil,2003
0231710,Happy Valley,399766,,Natural Gas,2003
0231710,Happy Valley,500875,,Water at Hydroelectric Turbine,2003
0231710,Happy Valley,337,,Distillate Fuel Oil,2004
0231710,Happy Valley,398518,,Natural Gas,2004
0231710,Happy Valley,429709,,Water at Hydroelectric Turbine,2004
0231710,Happy Valley,235,,Distillate Fuel Oil,2005
0231710,Happy Valley,490273,,Natural Gas,2005
0231710,Happy Valley,452757,,Water at Hydroelectric Turbine,2005
0231710,Happy Valley,238,,Distillate Fuel Oil,2006
0231710,Happy Valley,2147,,Jet Fuel,2006
0231710,Happy Valley,451055,,Natural Gas,2006
0231710,Happy Valley,343766,,Water at Hydroelectric Turbine,2006
0231710,Happy Valley,383,,Distillate Fuel Oil,2007
0231710,Happy Valley,264,,Jet Fuel,2007
0231710,Happy Valley,443609,,Natural Gas,2007
0231710,Happy Valley,336288,,Water at Hydroelectric Turbine,2007
0231710,Happy Valley,22,,Distillate Fuel Oil,2008
0231710,Happy Valley,0,,Jet Fuel,2008
0231710,Happy Valley,473628,,Natural Gas,2008
0231710,Happy Valley,296759,,Water at Hydroelectric Turbine,2008
0231710,Happy Valley,324,,Distillate Fuel Oil,2009
0231710,Happy Valley,166,,Jet Fuel,2009
0231710,Happy Valley,378362,,Natural Gas,2009
0231710,Happy Valley,362293,,Water at Hydroelectric Turbine,2009
0231710,Happy Valley,205,,Distillate Fuel Oil,2010
0231710,Happy Valley,0,,Jet Fuel,2010
0231710,Happy Valley,354378,,Natural Gas,2010
0231710,Happy Valley,348271,,Water at Hydroelectric Turbine,2010
0231710,Happy Valley,159,,Distillate Fuel Oil,2011
0231710,Happy Valley,0,,Jet Fuel,2011
0231710,Happy Valley,375394,,Natural Gas,2011
0231710,Happy Valley,2739,,Other Gas,2011
0231710,Happy Valley,303900,,Water at Hydroelectric Turbine,2011
0231710,Happy Valley,215,,Distillate Fuel Oil,2012
0231710,Happy Valley,0,,Jet Fuel,2012
0231710,Happy Valley,355032,,Natural Gas,2012
0231710,Happy Valley,2658,,Other Gas,2012
0231710,Happy Valley,397373,,Water at Hydroelectric Turbine,2012
0231710,Happy Valley,100,,Distillate Fuel Oil,2013
0231710,Happy Valley,0,,Jet Fuel,2013
0231710,Happy Valley,170665,,Natural Gas,2013
0231710,Happy Valley,430,,Waste Oil,2013
0231710,Happy Valley,368254,,Water at Hydroelectric Turbine,2013
0231710,Happy Valley,446,,Distillate Fuel Oil,2014
0231710,Happy Valley,0,,Jet Fuel,2014
0231710,Happy Valley,319564,,Natural Gas,2014
0231710,Happy Valley,0,,Waste Oil,2014
0231710,Happy Valley,432575,,Water at Hydroelectric Turbine,2014
0231710,Happy Valley,228,,Distillate Fuel Oil,2015
0231710,Happy Valley,0,,Jet Fuel,2015
0231710,Happy Valley,329205,,Natural Gas,2015
0231710,Happy Valley,471705,,Water at Hydroelectric Turbine,2015
0231710,Happy Valley,87,,Distillate Fuel Oil,2016
0231710,Happy Valley,0,,Jet Fuel,2016
0231710,Happy Valley,330845,,Natural Gas,2016
0231710,Happy Valley,430509,,Water at Hydroelectric Turbine,2016
0231710,Happy Valley,14,,Distillate Fuel Oil,2017
0231710,Happy Valley,0,,Jet Fuel,2017
0231710,Happy Valley,336065,,Natural Gas,2017
0231710,Happy Valley,387060,,Water at Hydroelectric Turbine,2017
0231710,Happy Valley,85,,Distillate Fuel Oil,2018
0231710,Happy Valley,0,,Jet Fuel,2018
0231710,Happy Valley,285534,,Natural Gas,2018
0231710,Happy Valley,404480,,Water at Hydroelectric Turbine,2018
0231710,Happy Valley,63,,Distillate Fuel Oil,2019
0231710,Happy Valley,0,,Jet Fuel,2019
0231710,Happy Valley,301892,,Natural Gas,2019
0231710,Happy Valley,413593,,Water at Hydroelectric Turbine,2019
0231710,Happy Valley,4331,,Distillate Fuel Oil,2020
0231710,Happy Valley,303440,,Natural Gas,2020
0231710,Happy Valley,466636,,Water at Hydroelectric Turbine,2020
0231710,Happy Valley,224,,Distillate Fuel Oil,2021
0231710,Happy Valley,339238,,Natural Gas,2021
0231710,Happy Valley,391019,,Water at Hydroelectric Turbine,2021
0231765,Harding-Birch Lakes,320200,,Coal,2001
0231765,Harding-Birch Lakes,10179,,Distillate Fuel Oil,2001
0231765,Harding-Birch Lakes,579967,,Residual Fuel Oil,2001
0231765,Harding-Birch Lakes,481091,,Coal,2002
0231765,Harding-Birch Lakes,17427,,Distillate Fuel Oil,2002
0231765,Harding-Birch Lakes,546300,,Residual Fuel Oil,2002
0231765,Harding-Birch Lakes,32,,Waste Oil,2002
0231765,Harding-Birch Lakes,1031,,Wood Waste Solids,2002
0231765,Harding-Birch Lakes,456747,,Coal,2003
0231765,Harding-Birch Lakes,6742,,Distillate Fuel Oil,2003
0231765,Harding-Birch Lakes,454116,,Residual Fuel Oil,2003
0231765,Harding-Birch Lakes,64,,Waste Oil,2003
0231765,Harding-Birch Lakes,761,,Wood Waste Solids,2003
0231765,Harding-Birch Lakes,519937,,Coal,2004
0231765,Harding-Birch Lakes,6566,,Distillate Fuel Oil,2004
0231765,Harding-Birch Lakes,360534,,Residual Fuel Oil,2004
0231765,Harding-Birch Lakes,0,,Waste Oil,2004
0231765,Harding-Birch Lakes,388,,Wood Waste Solids,2004
0231765,Harding-Birch Lakes,525017,,Coal,2005
0231765,Harding-Birch Lakes,5441,,Distillate Fuel Oil,2005
0231765,Harding-Birch Lakes,360562,,Residual Fuel Oil,2005
0231765,Harding-Birch Lakes,0,,Waste Oil,2005
0231765,Harding-Birch Lakes,382,,Wood Waste Solids,2005
0231765,Harding-Birch Lakes,532341,,Coal,2006
0231765,Harding-Birch Lakes,4734,,Distillate Fuel Oil,2006
0231765,Harding-Birch Lakes,337599,,Residual Fuel Oil,2006
0231765,Harding-Birch Lakes,0,,Waste Oil,2006
0231765,Harding-Birch Lakes,514,,Wood Waste Solids,2006
0231765,Harding-Birch Lakes,538127,,Coal,2007
0231765,Harding-Birch Lakes,6127,,Distillate Fuel Oil,2007
0231765,Harding-Birch Lakes,284406,,Jet Fuel,2007
0231765,Harding-Birch Lakes,437,,Natural Gas,2007
0231765,Harding-Birch Lakes,266302,,Residual Fuel Oil,2007
0231765,Harding-Birch Lakes,0,,Waste Oil,2007
0231765,Harding-Birch Lakes,22,,Wood Waste Solids,2007
0231765,Harding-Birch Lakes,512424,,Coal,2008
0231765,Harding-Birch Lakes,7279,,Distillate Fuel Oil,2008
0231765,Harding-Birch Lakes,387338,,Jet Fuel,2008
0231765,Harding-Birch Lakes,0,,Natural Gas,2008
0231765,Harding-Birch Lakes,126670,,Residual Fuel Oil,2008
0231765,Harding-Birch Lakes,0,,Wood Waste Solids,2008
0231765,Harding-Birch Lakes,460746,,Coal,2009
0231765,Harding-Birch Lakes,6375,,Distillate Fuel Oil,2009
0231765,Harding-Birch Lakes,370544,,Jet Fuel,2009
0231765,Harding-Birch Lakes,0,,Natural Gas,2009
0231765,Harding-Birch Lakes,343137,,Residual Fuel Oil,2009
0231765,Harding-Birch Lakes,376495,,Coal,2010
0231765,Harding-Birch Lakes,6032,,Distillate Fuel Oil,2010
0231765,Harding-Birch Lakes,75585,,Jet Fuel,2010
0231765,Harding-Birch Lakes,640,,Natural Gas,2010
0231765,Harding-Birch Lakes,192178,,Residual Fuel Oil,2010
0231765,Harding-Birch Lakes,403169,,Coal,2011
0231765,Harding-Birch Lakes,2794,,Distillate Fuel Oil,2011
0231765,Harding-Birch Lakes,246272,,Jet Fuel,2011
0231765,Harding-Birch Lakes,2838,,Natural Gas,2011
0231765,Harding-Birch Lakes,102591,,Residual Fuel Oil,2011
0231765,Harding-Birch Lakes,408258,,Coal,2012
0231765,Harding-Birch Lakes,6312,,Distillate Fuel Oil,2012
0231765,Harding-Birch Lakes,158592,,Jet Fuel,2012
0231765,Harding-Birch Lakes,2684,,Natural Gas,2012
0231765,Harding-Birch Lakes,175534,,Residual Fuel Oil,2012
0231765,Harding-Birch Lakes,426432,,Coal,2013
0231765,Harding-Birch Lakes,2413,,Distillate Fuel Oil,2013
0231765,Harding-Birch Lakes,173740,,Jet Fuel,2013
0231765,Harding-Birch Lakes,4999,,Natural Gas,2013
0231765,Harding-Birch Lakes,33991,,Residual Fuel Oil,2013
0231765,Harding-Birch Lakes,72610,,Wind,2013
0231765,Harding-Birch Lakes,0,,Wood Waste Solids,2013
0231765,Harding-Birch Lakes,382807,,Coal,2014
0231765,Harding-Birch Lakes,2350,,Distillate Fuel Oil,2014
0231765,Harding-Birch Lakes,162840,,Jet Fuel,2014
0231765,Harding-Birch Lakes,2161,,Natural Gas,2014
0231765,Harding-Birch Lakes,47427,,Residual Fuel Oil,2014
0231765,Harding-Birch Lakes,76279,,Wind,2014
0231765,Harding-Birch Lakes,0,,Wood Waste Solids,2014
0231765,Harding-Birch Lakes,422876,,Coal,2015
0231765,Harding-Birch Lakes,13419,,Distillate Fuel Oil,2015
0231765,Harding-Birch Lakes,0,,Jet Fuel,2015
0231765,Harding-Birch Lakes,0,,Natural Gas,2015
0231765,Harding-Birch Lakes,48522,,Residual Fuel Oil,2015
0231765,Harding-Birch Lakes,114703,,Waste Oil,2015
0231765,Harding-Birch Lakes,76784,,Wind,2015
0231765,Harding-Birch Lakes,0,,Wood Waste Solids,2015
0231765,Harding-Birch Lakes,395036,,Coal,2016
0231765,Harding-Birch Lakes,42508,,Distillate Fuel Oil,2016
0231765,Harding-Birch Lakes,-2392,,Electricity used for Energy Storage,2016
0231765,Harding-Birch Lakes,0,,Jet Fuel,2016
0231765,Harding-Birch Lakes,1130,,Natural Gas,2016
0231765,Harding-Birch Lakes,0,,Residual Fuel Oil,2016
0231765,Harding-Birch Lakes,68739,,Waste Oil,2016
0231765,Harding-Birch Lakes,78291,,Wind,2016
0231765,Harding-Birch Lakes,0,,Wood Waste Solids,2016
0231765,Harding-Birch Lakes,370014,,Coal,2017
0231765,Harding-Birch Lakes,57450,,Distillate Fuel Oil,2017
0231765,Harding-Birch Lakes,-2711,,Electricity used for Energy Storage,2017
0231765,Harding-Birch Lakes,0,,Jet Fuel,2017
0231765,Harding-Birch Lakes,555,,Natural Gas,2017
0231765,Harding-Birch Lakes,0,,Residual Fuel Oil,2017
0231765,Harding-Birch Lakes,107717,,Waste Oil,2017
0231765,Harding-Birch Lakes,64120,,Wind,2017
0231765,Harding-Birch Lakes,0,,Wood Waste Solids,2017
0231765,Harding-Birch Lakes,406262,,Coal,2018
0231765,Harding-Birch Lakes,72323,,Distillate Fuel Oil,2018
0231765,Harding-Birch Lakes,-2428,,Electricity used for Energy Storage,2018
0231765,Harding-Birch Lakes,0,,Jet Fuel,2018
0231765,Harding-Birch Lakes,0,,Natural Gas,2018
0231765,Harding-Birch Lakes,0,,Residual Fuel Oil,2018
0231765,Harding-Birch Lakes,144591,,Waste Oil,2018
0231765,Harding-Birch Lakes,70012,,Wind,2018
0231765,Harding-Birch Lakes,0,,Wood Waste Solids,2018
0231765,Harding-Birch Lakes,0,,Agricultural By-Products,2019
0231765,Harding-Birch Lakes,427171,,Coal,2019
0231765,Harding-Birch Lakes,28632,,Distillate Fuel Oil,2019
0231765,Harding-Birch Lakes,-3280,,Electricity used for Energy Storage,2019
0231765,Harding-Birch Lakes,2627,,Jet Fuel,2019
0231765,Harding-Birch Lakes,0,,Natural Gas,2019
0231765,Harding-Birch Lakes,0,,Residual Fuel Oil,2019
0231765,Harding-Birch Lakes,194891,,Waste Oil,2019
0231765,Harding-Birch Lakes,64075,,Wind,2019
0231765,Harding-Birch Lakes,0,,Wood Waste Solids,2019
0231765,Harding-Birch Lakes,465618,,Coal,2020
0231765,Harding-Birch Lakes,74461,,Distillate Fuel Oil,2020
0231765,Harding-Birch Lakes,-2810,,Electricity used for Energy Storage,2020
0231765,Harding-Birch Lakes,2082,,Jet Fuel,2020
0231765,Harding-Birch Lakes,6,,Natural Gas,2020
0231765,Harding-Birch Lakes,217941,,Waste Oil,2020
0231765,Harding-Birch Lakes,49936,,Wind,2020
0231765,Harding-Birch Lakes,425027,,Coal,2021
0231765,Harding-Birch Lakes,77206,,Distillate Fuel Oil,2021
0231765,Harding-Birch Lakes,-3433,,Electricity used for Energy Storage,2021
0231765,Harding-Birch Lakes,672,,Jet Fuel,2021
0231765,Harding-Birch Lakes,4,,Natural Gas,2021
0231765,Harding-Birch Lakes,111687,,Waste Oil,2021
0231765,Harding-Birch Lakes,60301,,Wind,2021
0232150,Healy,320200,,Coal,2001
0232150,Healy,10179,,Distillate Fuel Oil,2001
0232150,Healy,579967,,Residual Fuel Oil,2001
0232150,Healy,481091,,Coal,2002
0232150,Healy,17427,,Distillate Fuel Oil,2002
0232150,Healy,546300,,Residual Fuel Oil,2002
0232150,Healy,32,,Waste Oil,2002
0232150,Healy,1031,,Wood Waste Solids,2002
0232150,Healy,456747,,Coal,2003
0232150,Healy,6742,,Distillate Fuel Oil,2003
0232150,Healy,454116,,Residual Fuel Oil,2003
0232150,Healy,64,,Waste Oil,2003
0232150,Healy,761,,Wood Waste Solids,2003
0232150,Healy,519937,,Coal,2004
0232150,Healy,6566,,Distillate Fuel Oil,2004
0232150,Healy,360534,,Residual Fuel Oil,2004
0232150,Healy,0,,Waste Oil,2004
0232150,Healy,388,,Wood Waste Solids,2004
0232150,Healy,525017,,Coal,2005
0232150,Healy,5441,,Distillate Fuel Oil,2005
0232150,Healy,360562,,Residual Fuel Oil,2005
0232150,Healy,0,,Waste Oil,2005
0232150,Healy,382,,Wood Waste Solids,2005
0232150,Healy,532341,,Coal,2006
0232150,Healy,4734,,Distillate Fuel Oil,2006
0232150,Healy,337599,,Residual Fuel Oil,2006
0232150,Healy,0,,Waste Oil,2006
0232150,Healy,514,,Wood Waste Solids,2006
0232150,Healy,538127,,Coal,2007
0232150,Healy,6127,,Distillate Fuel Oil,2007
0232150,Healy,284406,,Jet Fuel,2007
0232150,Healy,437,,Natural Gas,2007
0232150,Healy,266302,,Residual Fuel Oil,2007
0232150,Healy,0,,Waste Oil,2007
0232150,Healy,22,,Wood Waste Solids,2007
0232150,Healy,512424,,Coal,2008
0232150,Healy,7279,,Distillate Fuel Oil,2008
0232150,Healy,387338,,Jet Fuel,2008
0232150,Healy,0,,Natural Gas,2008
0232150,Healy,126670,,Residual Fuel Oil,2008
0232150,Healy,0,,Wood Waste Solids,2008
0232150,Healy,460746,,Coal,2009
0232150,Healy,6375,,Distillate Fuel Oil,2009
0232150,Healy,370544,,Jet Fuel,2009
0232150,Healy,0,,Natural Gas,2009
0232150,Healy,343137,,Residual Fuel Oil,2009
0232150,Healy,376495,,Coal,2010
0232150,Healy,6032,,Distillate Fuel Oil,2010
0232150,Healy,75585,,Jet Fuel,2010
0232150,Healy,640,,Natural Gas,2010
0232150,Healy,192178,,Residual Fuel Oil,2010
0232150,Healy,403169,,Coal,2011
0232150,Healy,2794,,Distillate Fuel Oil,2011
0232150,Healy,246272,,Jet Fuel,2011
0232150,Healy,2838,,Natural Gas,2011
0232150,Healy,102591,,Residual Fuel Oil,2011
0232150,Healy,408258,,Coal,2012
0232150,Healy,6312,,Distillate Fuel Oil,2012
0232150,Healy,158592,,Jet Fuel,2012
0232150,Healy,2684,,Natural Gas,2012
0232150,Healy,175534,,Residual Fuel Oil,2012
0232150,Healy,426432,,Coal,2013
0232150,Healy,2413,,Distillate Fuel Oil,2013
0232150,Healy,173740,,Jet Fuel,2013
0232150,Healy,4999,,Natural Gas,2013
0232150,Healy,33991,,Residual Fuel Oil,2013
0232150,Healy,72610,,Wind,2013
0232150,Healy,0,,Wood Waste Solids,2013
0232150,Healy,382807,,Coal,2014
0232150,Healy,2350,,Distillate Fuel Oil,2014
0232150,Healy,162840,,Jet Fuel,2014
0232150,Healy,2161,,Natural Gas,2014
0232150,Healy,47427,,Residual Fuel Oil,2014
0232150,Healy,76279,,Wind,2014
0232150,Healy,0,,Wood Waste Solids,2014
0232150,Healy,422876,,Coal,2015
0232150,Healy,13419,,Distillate Fuel Oil,2015
0232150,Healy,0,,Jet Fuel,2015
0232150,Healy,0,,Natural Gas,2015
0232150,Healy,48522,,Residual Fuel Oil,2015
0232150,Healy,114703,,Waste Oil,2015
0232150,Healy,76784,,Wind,2015
0232150,Healy,0,,Wood Waste Solids,2015
0232150,Healy,395036,,Coal,2016
0232150,Healy,42508,,Distillate Fuel Oil,2016
0232150,Healy,-2392,,Electricity used for Energy Storage,2016
0232150,Healy,0,,Jet Fuel,2016
0232150,Healy,1130,,Natural Gas,2016
0232150,Healy,0,,Residual Fuel Oil,2016
0232150,Healy,68739,,Waste Oil,2016
0232150,Healy,78291,,Wind,2016
0232150,Healy,0,,Wood Waste Solids,2016
0232150,Healy,370014,,Coal,2017
0232150,Healy,57450,,Distillate Fuel Oil,2017
0232150,Healy,-2711,,Electricity used for Energy Storage,2017
0232150,Healy,0,,Jet Fuel,2017
0232150,Healy,555,,Natural Gas,2017
0232150,Healy,0,,Residual Fuel Oil,2017
0232150,Healy,107717,,Waste Oil,2017
0232150,Healy,64120,,Wind,2017
0232150,Healy,0,,Wood Waste Solids,2017
0232150,Healy,406262,,Coal,2018
0232150,Healy,72323,,Distillate Fuel Oil,2018
0232150,Healy,-2428,,Electricity used for Energy Storage,2018
0232150,Healy,0,,Jet Fuel,2018
0232150,Healy,0,,Natural Gas,2018
0232150,Healy,0,,Residual Fuel Oil,2018
0232150,Healy,144591,,Waste Oil,2018
0232150,Healy,70012,,Wind,2018
0232150,Healy,0,,Wood Waste Solids,2018
0232150,Healy,0,,Agricultural By-Products,2019
0232150,Healy,427171,,Coal,2019
0232150,Healy,28632,,Distillate Fuel Oil,2019
0232150,Healy,-3280,,Electricity used for Energy Storage,2019
0232150,Healy,2627,,Jet Fuel,2019
0232150,Healy,0,,Natural Gas,2019
0232150,Healy,0,,Residual Fuel Oil,2019
0232150,Healy,194891,,Waste Oil,2019
0232150,Healy,64075,,Wind,2019
0232150,Healy,0,,Wood Waste Solids,2019
0232150,Healy,465618,,Coal,2020
0232150,Healy,74461,,Distillate Fuel Oil,2020
0232150,Healy,-2810,,Electricity used for Energy Storage,2020
0232150,Healy,2082,,Jet Fuel,2020
0232150,Healy,6,,Natural Gas,2020
0232150,Healy,217941,,Waste Oil,2020
0232150,Healy,49936,,Wind,2020
0232150,Healy,425027,,Coal,2021
0232150,Healy,77206,,Distillate Fuel Oil,2021
0232150,Healy,-3433,,Electricity used for Energy Storage,2021
0232150,Healy,672,,Jet Fuel,2021
0232150,Healy,4,,Natural Gas,2021
0232150,Healy,111687,,Waste Oil,2021
0232150,Healy,60301,,Wind,2021
0232310,Healy Lake,134,,Distillate Fuel Oil,2001
0232310,Healy Lake,,150,Distillate Fuel Oil,2002
0232310,Healy Lake,,155,Distillate Fuel Oil,2003
0232310,Healy Lake,,163,Distillate Fuel Oil,2004
0232310,Healy Lake,,152,Distillate Fuel Oil,2005
0232310,Healy Lake,,138,Distillate Fuel Oil,2006
0232310,Healy Lake,,101,Distillate Fuel Oil,2007
0232310,Healy Lake,,93,Distillate Fuel Oil,2008
0232310,Healy Lake,,91,Distillate Fuel Oil,2009
0232310,Healy Lake,,98,Distillate Fuel Oil,2010
0232310,Healy Lake,,90,Distillate Fuel Oil,2011
0232310,Healy Lake,,81,Distillate Fuel Oil,2012
0232310,Healy Lake,,38,Distillate Fuel Oil,2013
0232310,Healy Lake,,26,Distillate Fuel Oil,2014
0232310,Healy Lake,,7,Distillate Fuel Oil,2015
0232310,Healy Lake,,55,Distillate Fuel Oil,2017
0232310,Healy Lake,,49,Distillate Fuel Oil,2018
0232310,Healy Lake,,68,Distillate Fuel Oil,2019
0232310,Healy Lake,,87,Distillate Fuel Oil,2020
0232310,Healy Lake,,105,Distillate Fuel Oil,2021
0232550,Hobart Bay,,,,
0232810,Hollis,1125,,Distillate Fuel Oil,2001
0232810,Hollis,22826,,Water at Hydroelectric Turbine,2001
0232810,Hollis,3846,577,Distillate Fuel Oil,2002
0232810,Hollis,19994,,Water at Hydroelectric Turbine,2002
0232810,Hollis,2392,572,Distillate Fuel Oil,2003
0232810,Hollis,21937,,Water at Hydroelectric Turbine,2003
0232810,Hollis,813,119,Distillate Fuel Oil,2004
0232810,Hollis,23305,,Water at Hydroelectric Turbine,2004
0232810,Hollis,764,,Distillate Fuel Oil,2005
0232810,Hollis,23251,,Water at Hydroelectric Turbine,2005
0232810,Hollis,1642,,Distillate Fuel Oil,2006
0232810,Hollis,24539,,Water at Hydroelectric Turbine,2006
0232810,Hollis,-111,,Distillate Fuel Oil,2007
0232810,Hollis,27278,,Water at Hydroelectric Turbine,2007
0232810,Hollis,4297,,Distillate Fuel Oil,2008
0232810,Hollis,21659,,Water at Hydroelectric Turbine,2008
0232810,Hollis,2087,,Distillate Fuel Oil,2009
0232810,Hollis,24896,,Water at Hydroelectric Turbine,2009
0232810,Hollis,258,,Distillate Fuel Oil,2010
0232810,Hollis,26578,,Water at Hydroelectric Turbine,2010
0232810,Hollis,3891,,Distillate Fuel Oil,2011
0232810,Hollis,23906,,Water at Hydroelectric Turbine,2011
0232810,Hollis,2325,,Distillate Fuel Oil,2012
0232810,Hollis,26110,,Water at Hydroelectric Turbine,2012
0232810,Hollis,3010,,Distillate Fuel Oil,2013
0232810,Hollis,26255,,Water at Hydroelectric Turbine,2013
0232810,Hollis,1085,,Distillate Fuel Oil,2014
0232810,Hollis,27020,,Water at Hydroelectric Turbine,2014
0232810,Hollis,2015,,Distillate Fuel Oil,2015
0232810,Hollis,27058,,Water at Hydroelectric Turbine,2015
0232810,Hollis,1109,,Distillate Fuel Oil,2016
0232810,Hollis,26085,,Water at Hydroelectric Turbine,2016
0232810,Hollis,3158,,Distillate Fuel Oil,2017
0232810,Hollis,24982,,Water at Hydroelectric Turbine,2017
0232810,Hollis,5332,,Distillate Fuel Oil,2018
0232810,Hollis,22246,,Water at Hydroelectric Turbine,2018
0232810,Hollis,4108,,Distillate Fuel Oil,2019
0232810,Hollis,24449,,Water at Hydroelectric Turbine,2019
0232810,Hollis,1526,,Distillate Fuel Oil,2020
0232810,Hollis,27172,,Water at Hydroelectric Turbine,2020
0232810,Hollis,1639,,Distillate Fuel Oil,2021
0232810,Hollis,28934,,Water at Hydroelectric Turbine,2021
0233030,Holy Cross,765,,Distillate Fuel Oil,2001
0233030,Holy Cross,,731,Distillate Fuel Oil,2002
0233030,Holy Cross,,696,Distillate Fuel Oil,2003
0233030,Holy Cross,,694,Distillate Fuel Oil,2004
0233030,Holy Cross,,622,Distillate Fuel Oil,2005
0233030,Holy Cross,,633,Distillate Fuel Oil,2006
0233030,Holy Cross,,635,Distillate Fuel Oil,2007
0233030,Holy Cross,,643,Distillate Fuel Oil,2008
0233030,Holy Cross,,637,Distillate Fuel Oil,2009
0233030,Holy Cross,,674,Distillate Fuel Oil,2010
0233030,Holy Cross,,626,Distillate Fuel Oil,2011
0233030,Holy Cross,,654,Distillate Fuel Oil,2012
0233030,Holy Cross,,655,Distillate Fuel Oil,2013
0233030,Holy Cross,,630,Distillate Fuel Oil,2014
0233030,Holy Cross,,605,Distillate Fuel Oil,2015
0233030,Holy Cross,,597,Distillate Fuel Oil,2016
0233030,Holy Cross,,634,Distillate Fuel Oil,2017
0233030,Holy Cross,,606,Distillate Fuel Oil,2018
0233030,Holy Cross,,575,Distillate Fuel Oil,2019
0233030,Holy Cross,,592,Distillate Fuel Oil,2020
0233030,Holy Cross,,576,Distillate Fuel Oil,2021
0233140,Homer,491,,Distillate Fuel Oil,2001
0233140,Homer,599922,,Natural Gas,2001
0233140,Homer,345681,,Water at Hydroelectric Turbine,2001
0233140,Homer,357,,Distillate Fuel Oil,2002
0233140,Homer,778192,,Natural Gas,2002
0233140,Homer,484899,,Water at Hydroelectric Turbine,2002
0233140,Homer,243,,Distillate Fuel Oil,2003
0233140,Homer,399766,,Natural Gas,2003
0233140,Homer,500875,,Water at Hydroelectric Turbine,2003
0233140,Homer,337,,Distillate Fuel Oil,2004
0233140,Homer,398518,,Natural Gas,2004
0233140,Homer,429709,,Water at Hydroelectric Turbine,2004
0233140,Homer,235,,Distillate Fuel Oil,2005
0233140,Homer,490273,,Natural Gas,2005
0233140,Homer,452757,,Water at Hydroelectric Turbine,2005
0233140,Homer,238,,Distillate Fuel Oil,2006
0233140,Homer,2147,,Jet Fuel,2006
0233140,Homer,451055,,Natural Gas,2006
0233140,Homer,343766,,Water at Hydroelectric Turbine,2006
0233140,Homer,383,,Distillate Fuel Oil,2007
0233140,Homer,264,,Jet Fuel,2007
0233140,Homer,443609,,Natural Gas,2007
0233140,Homer,336288,,Water at Hydroelectric Turbine,2007
0233140,Homer,22,,Distillate Fuel Oil,2008
0233140,Homer,0,,Jet Fuel,2008
0233140,Homer,473628,,Natural Gas,2008
0233140,Homer,296759,,Water at Hydroelectric Turbine,2008
0233140,Homer,324,,Distillate Fuel Oil,2009
0233140,Homer,166,,Jet Fuel,2009
0233140,Homer,378362,,Natural Gas,2009
0233140,Homer,362293,,Water at Hydroelectric Turbine,2009
0233140,Homer,205,,Distillate Fuel Oil,2010
0233140,Homer,0,,Jet Fuel,2010
0233140,Homer,354378,,Natural Gas,2010
